;;;;;;;;;;;;ZAMORA DOMINGUEZ ROSA CLAUDINA
;;;;;;;;;;;;CELA TORRES MARIA BELEN
718634;COMPAÑIA TRANSPORTE DE CARGA PESADA TRANSCABARCA S.A.;1391875088001;ECUADOR;PRESIDENTE;2018-07-02; ;2;2018-07-05;21;85;;CASTILLO CHAVEZ ALCIDES
;;;;;;;;;;;;FIGUEROA SUEZCUM MANUEL AGUSTIN
728831;EMPRESA CONSTRUCTORA LIPAME S.A.;2490034644001;ECUADOR;GERENTE GENERAL;2020-05-21; ;5;2020-06-19;9;63;;MESINA VALVERDE JORGE WILFRIDO
;;;;;;;;;;;;SANCHEZ MINCHALO MANUEL ROMAN
;;;;;;;;;;;;CHACON BRAVO CARLOS EDMUNDO
27076;INMOBILIARIA VIBIKE JACKELINE (VIJAK) C LTDA;0990836795001;ECUADOR;PRESIDENTE;2008-01-21; ;4;2008-02-01;23;2141;;AGUIRRE RAMIREZ FRANCK MARINO
;;;;;;;;;;;;KHADIM JEBRAN
;;;;;;;;;;;;PUGACHI SOLIMAN LUZ ELENA
;;;;;;;;;;;;IMPORTACIONES MEDICALSOLUTIONS CIA. LTDA.
;;;;;;;;;;;;SANTIANA NAVAS LUIS EUGENIO
;;;;;;;;;;;;LALANGUI POGO CARMITA DOLORES
;;;;;;;;;;;;VALENCIA CHICA CARLOS STALIN
;;;;;;;;;;;;VACA TOPON SANTIAGO PATRICIO
;;;;;;;;;;;;TAPIA TAPIA ALONSO FILEMON
;;;;;;;;;;;;HIDALGO SILVA ALICIA MARIELA
;;;;;;;;;;;;MACIAS PEREZ ERICK JEANCARLOS
;;;;;;;;;;;;TAPIA MOLINA MARIA PURIFICACION
;;;;;;;;;;;;PUCO SEGUNDO PEDRO
;;;;;;;;;;;;CALDERON GUZMAN PIEDAD ESTEFANIA
;;;;;;;;;;;;CORREA LOPEZ LISSETTE DENISSE
;;;;;;;;;;;;ARIAS PALAGUACHAY FAUSTO GUILLERMO
;;;;;;;;;;;;BRITO ANDRADE AUGUSTO RUPERTO
;;;;;;;;;;;;LOPEZ MELENDEZ MARIA FERNANDA
;;;;;;;;;;;;AGROSHEN S.C.A.
;;;;;;;;;;;;BENITEZ COLLAGUAZO RICARDO MIGUEL
;;;;;;;;;;;;SANCHEZ HIDALGO ELIAS FRANCISCO
316620;'' ALERTA10 S.A.'' SOCIEDAD ANÓNIMA;1793043429001;ECUADOR;GERENTE GENERAL;2019-12-19; ;5;2019-12-27;6;2670;;URQUIZO TAPIA ROBERTO DAVID
;;;;;;;;;;;;MACAS BARBERAN HENRY DAVID
713467;LOGISSOL LOGISTICA&TRANSPORTE S.A.;0791796784001;ECUADOR;PRESIDENTE;2017-07-12; ;5;2017-07-24;23;75;;PLAZA SANCHEZ SAYDA YADIRA
;;;;;;;;;;;;DELGADO FALCONES JOSE CARLOS
;;;;;;;;;;;;GRANDA MENDOZA STALIN ORLANDO
;;;;;;;;;;;;ENCALADA NAVAS JAVIER ALBERTO
;;;;;;;;;;;;ESTRELLA SANGO JORGE ARTURO
;;;;;;;;;;;;MARTINEZ MUÑOZ PATRICIA LEOPOLDINA
;;;;;;;;;;;;VELEZ ASTUDILLO PAOLA LEONOR
;;;;;;;;;;;;SALAZAR ESPIN DIGNA MARLENE
;;;;;;;;;;;;VASCONEZ VALLE EDISON ROLANDO
;;;;;;;;;;;;ALVARADO MORENO FRANCISCO XAVIER
;;;;;;;;;;;;ZARATE YAMASQUE ANGEL GUSTAVO
61536;TORRES TORRES & CAICEDO CONSTRUCTORES CIA. LTDA.;1691711273001;ECUADOR;GERENTE GENERAL;2010-07-05; ;2;2010-07-26;20;101;;TORRES CAICEDO GABRIELA FERNANDA
;;;;;;;;;;;;MIRANDA PALACIOS JUAN ROQUE
;;;;;;;;;;;;CACERES SALCEDO LUIS ALEXIS
;;;;;;;;;;;;ASOCIACION DE SERVICIOS DE LIMPIEZA MUJERES NUEVA VIDA ASOSERLIMUV
118243;ACTIVAVENTAS S.A.;0992391553001;ECUADOR;GERENTE GENERAL;2010-07-22; ;5;2010-07-22;10;13922;;GUTIERREZ MIRANDA ROBERTO FABRIZZIO
118285;TOTALVENTAS S.A.;0992392541001;ECUADOR;GERENTE GENERAL;2005-02-03; ;5;2005-02-21;26;3245;;GUTIERREZ MIRANDA ROBERTO FABRIZZIO
115685;EQUIGARANTIA S.A.;0992354291001;ECUADOR;PRESIDENTE;2004-07-20; ;5;2004-07-28;10;13643;;GUTIERREZ MIRANDA ROBERTO FABRIZZIO
111151;RAPIDLAND S.A.;0992289627001;ECUADOR;GERENTE GENERAL;2003-03-14; ;5;2003-03-18;10;4364;;GUTIERREZ MIRANDA ROBERTO FABRIZZIO
;;;;;;;;;;;;VALLEJO YANEZ LUIS RUBEN
727599;DIPPING COOKIES S.A.; ;ECUADOR;GERENTE GENERAL;2020-01-16; ;5;2020-01-22;13;128;;JONES JACOME XAVIER FERNANDO
70024;NEGOCIOS VARIOS, NEVASA C.A.;0991285199001;ECUADOR;PRESIDENTE;2012-01-13; ;5;2012-01-20;14;1198;;JONES JACOME XAVIER FERNANDO
;;;;;;;;;;;;PUNGUIL VALENCIA MARIA TERESA
;;;;;;;;;;;;FLORES REINO CONSUELO DE JESUS
;;;;;;;;;;;;CARPIO ALVARADO EDDY MARIA
;;;;;;;;;;;;SALAZAR BAJAÑA BERLIN JOSE
;;;;;;;;;;;;ASOCIACION DE SERVICIOS DE ALIMENTACION LA PAMPA ASOSERALAPAM
706376;HUASIPUNGO CIA.LTDA.;0391020396001;ECUADOR;GERENTE;2020-02-07; ;2;2020-03-09;17;23;;FERNANDEZ ROMERO SANDRA VERONICA
;;;;;;;;;;;;BURBANO REVELO SANTIAGO GERMAN
141018;FABRICA Y COMERCIALIZADORA MEDICA LUFEMM CIA. LTDA.;1792346533001;ECUADOR;GERENTE GENERAL;2012-11-23; ;2;2012-11-28;21;16022;;MONCAYO OÑA MAGALI DEL CARMEN
;;;;;;;;;;;;PICALER EXPORTACION E IMPORTACION CIA. LTDA.
;;;;;;;;;;;;ROBAYO ESPIN DARWIN FABIAN
;;;;;;;;;;;;TIRIRA PUSDA MILTON DANIEL
;;;;;;;;;;;;BOLEK VELA IVAN FRANCISCO
;;;;;;;;;;;;CARDENAS HERRERA JORGE WILFRIDO
;;;;;;;;;;;;LAINEZ VILLAO OSCAR RAUL
;;;;;;;;;;;;VINCE ALMAGRO VERONICA JACKELINE
;;;;;;;;;;;;NUÑEZ CABRERA MAURICIO SANTIAGO
;;;;;;;;;;;;QUISHPI SANTILLAN CARMEN UBALDINA
;;;;;;;;;;;;HERDOIZA CHALHOUB JUAN FRANCISCO
158035;MEDICHEM S.A.;1792087597001;ECUADOR;PRESIDENTE;2010-08-25; ;3;2010-08-27;18;10457;;BELTRAN FLORES WALTER FERNANDO
;;;;;;;;;;;;VASQUEZ ZAMBRANO NELSON EMIR
;;;;;;;;;;;;SALAZAR COLOMA GISELLA NATALY
;;;;;;;;;;;;YAGUACHI AGILA SERVIO ENRIQUE
;;;;;;;;;;;;MANZANO VILLACIS SILVIA CRISTINA
;;;;;;;;;;;;VALLES AGUAYO ALEXANDRO JAVIER
314007;INFRAESTRUCTURAS NACIONALES DEL ECUADOR INAEC S.A.;0993199311001;ECUADOR;PRESIDENTE;2019-05-13; ;5;2019-05-17;6;454;;SARES QUIROZ WILLIAM FABRICIO
;;;;;;;;;;;;MIRALLAS ANDACHI ISABEL DE LOURDES
;;;;;;;;;;;;PALADINES CAJAMARCA MARIA DEL CARMEN
;;;;;;;;;;;;FARMAYALA PHARMACEUTICAL COMPANY S.A. FPC
;;;;;;;;;;;;"ASOCIACION DE SERVICIO DE ALIMENTACION COMPARTIR ES VIVIR ""ASOSERALIVI"" "
;;;;;;;;;;;;GRANDA OCHOA CARLOS EDUARDO
;;;;;;;;;;;;ALVARADO JIMENEZ MARLON SAMUEL
;;;;;;;;;;;;PATIÑO BERNAL LUIS ARIOSTO
;;;;;;;;;;;;BERNAL REINOSO DIANA SUSANA
719387;GRANOS DEL ECUADOR INNUVAEXPORT CIA.LTDA.;1891783457001;ECUADOR;GERENTE GENERAL;2018-07-06; ;3;2018-08-16;30;731;;VARGAS GUEVARA MARIA GLADYS
;;;;;;;;;;;;CALERO YEROVI LILLY PAULETTE
;;;;;;;;;;;;NAZARENO CAMACHO FABIAN ALEJANDRO
;;;;;;;;;;;;BAJAÑA VALLEJO MICHAEL ENRIQUE
;;;;;;;;;;;;CORO APUGLLON MAYRA ISABEL
;;;;;;;;;;;;VALDIVIEZO VARGAS JESSICA THALIA
;;;;;;;;;;;;ASOCIACION DE SERVICIOS LIMPIEZA LA PERLA  ASOSERLIMPE
;;;;;;;;;;;;SALAS CANDO JESSICA JOHANNA
;;;;;;;;;;;;SANCHEZ VITERI CESAR ISRAEL
;;;;;;;;;;;;CUASCOTA COLCHA LOURDES YONELA
;;;;;;;;;;;;CENTENO FARINANGO EVA LUCIA
;;;;;;;;;;;;"ASOCIACION DE SERVICIOS DE LIMPIEZA FUL LIMPIO ""ASOSERLIMFUO"""
;;;;;;;;;;;;MENDOZA PERALTA JAVIER GUSTAVO
;;;;;;;;;;;;CABRERA PILLCO JOSE FRANCISCO
36086;LAVANDERIAS CENTRALES LAVACENSA S.A.;1890140633001;ECUADOR;GERENTE GENERAL;2019-02-15; ;2;2019-02-20;30;156;;ALVAREZ BARRAGAN JORGE FERNANDO
;;;;;;;;;;;;DAVILA OROSCO IRMA YOLANDA
;;;;;;;;;;;;SEGURIDAD INDUSTRIAL POMPIER CHANO SEINPOMEP CIA. LTDA.
;;;;;;;;;;;;ROJAS UCHUARI MILENA STEFANIA
;;;;;;;;;;;;MACANCHI BRICEÑO MARICELA
;;;;;;;;;;;;LOJA CEPEDA MARIA ALEJANDRINA
317870;IBRANDI HLDG S.A.;2390054664001;ECUADOR;GERENTE GENERAL;2020-06-09; ;5;2020-06-10;6;474;;ORMAZA CUENCA ADRIANA MARIELA
;;;;;;;;;;;;VETERINARIA NARANJAL S.A. VETNAR
;;;;;;;;;;;;ROMAN ESPINOSA SILVIO ALBERTO
;;;;;;;;;;;;CEVALLOS REVELO MARCO VINICIO
;;;;;;;;;;;;VELOZ SANABRIA CESAR OSWALDO
;;;;;;;;;;;;GUANGA CHUNATA MANUEL FERNANDO
;;;;;;;;;;;;FLORES CHICAIZA PAULO ROBERTO
;;;;;;;;;;;;TAMAYO TORRES LUIS DANIEL
;;;;;;;;;;;;EMPRESA PUBLICA VIAL Y CONSTRUCCIONES E.P. DEL GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON SIMON BOLIVAR PROV
;;;;;;;;;;;;ARTEAGA ROSERO ALEXIS IVAN
;;;;;;;;;;;;VACA VERA EDISON JULIO
;;;;;;;;;;;;GUZMAN MARIN JOHNNY FABIAN
;;;;;;;;;;;;CUASPA ARIAS MARIA ELIZABETH
;;;;;;;;;;;;GUAILLAS PLASENCIA JACKSON EDWIN
;;;;;;;;;;;;OJEDA TORRES MARCO ANTONIO
;;;;;;;;;;;;PAREDES CASTRILLON KAROLINA
;;;;;;;;;;;;VERA FERNANDEZ KARINA ROCIO
;;;;;;;;;;;;CHICAIZA QUELAL JHON ANGEL
;;;;;;;;;;;;AGUILAR MORALES FULTON DANIEL
;;;;;;;;;;;;MEJIA SALAZAR PAUL JACINTO
;;;;;;;;;;;;INSUASTI BENITEZ JEAN PAUL
;;;;;;;;;;;;CASTILLO VILLACRES EDWIN GONZALO
;;;;;;;;;;;;RAMIREZ CRUZ SARA DALINDA
;;;;;;;;;;;;"ASOCIACION DE SERVICIOS DE LIMPIEZA AFROECUATORIANOS CIMARRON ""ASOLIMAFRO"""
;;;;;;;;;;;;SALTOS CAMPOVERDE MIGUEL ANGEL
;;;;;;;;;;;;GUERRA CRUZ JONATHAN ANDRES
37762;CONSTRUCCIONES Y SERVICIOS BRIALDAZ CIA. LTDA.;1691703947001;ECUADOR;GERENTE GENERAL;2013-10-10; ;2;2013-10-15;20;267;;ALDAZ JACOME WILLIAM XAVIER
;;;;;;;;;;;;REINOSO HIDALGO LINCOLN ISRAEL
;;;;;;;;;;;;REINOSO BERNAL TERESA DE JESUS
;;;;;;;;;;;;ALVAREZ MERCHAN EDDY JOSELITO
;;;;;;;;;;;;ASOCIACION DE PRODUCCION TEXTIL LUCHA CON PROGRESO  ASOPROTEXLUP
136372;XETACORP S.A.;1792239400001;ECUADOR;GERENTE GENERAL;2018-05-23; ;5;2018-05-30;10;7350;;DELGADO JARAMILLO CARLOS VINICIO
;;;;;;;;;;;;HERNANDEZ ULLOA BYRON PATRICIO
;;;;;;;;;;;;ORELLANA CAJAMARCA CLAUDIO AGAPITO
718946;DISTRIBUIDORA PINEDA PINEQVS C.L.;1191772411001;ECUADOR;PRESIDENTE;2018-07-19; ;2;2018-07-20;29;400;;PINEDA TORRES JILBER OSWALDO
;;;;;;;;;;;;VILLOTA ZAMBRANO IVAN ELIAS
;;;;;;;;;;;;CARRIEL MOREIRA ANDRES ORLANDO
;;;;;;;;;;;;SANIPATIN TIXILIMA YOMAIRA ALEXANDRA
;;;;;;;;;;;;TIGRE TRELLES BLANCA LEONOR
;;;;;;;;;;;;MONTESDEOCA SALAZAR SUSANA DE LOURDES
;;;;;;;;;;;;VALAREZO PARDO CARLOS LUIS
;;;;;;;;;;;;CEVALLOS PALACIOS RICARDO ALFREDO
147017;SOLOAGRO S.A.;0190382699001;ECUADOR;GERENTE GENERAL;2017-05-11; ;5;2017-06-06;27;1259;;QUEZADA QUEZADA KARLA CRISTINA
;;;;;;;;;;;;LEIVA ANDRADE SANTIAGO XAVIER
;;;;;;;;;;;;COOPERATIVA DE TRANSPORTE MIXTO DE PASAJEROS Y CARGA EN CAMIONETAS DOBLE CABINA 29 DE MARZO
;;;;;;;;;;;;FERROVENTASCORP S A
;;;;;;;;;;;;LIRA LABORATORIOS INDUSTRIALES REPRESENTACIONES Y AGENCIAS S.A.
;;;;;;;;;;;;CORPORACION QUIMIAUSTRO
;;;;;;;;;;;;ARELLANO ESPINOSA FERNANDO WASHINGTON
;;;;;;;;;;;;FRAGA GALLEGOS CESAR FERNANDO
317998;VARIOUS SUPPLIES CIA.LTDA.;1793065953001;ECUADOR;PRESIDENTE;2020-06-19; ;5;2020-06-22;6;7421;;REINA NARVAEZ JOHNATAN JAVIER
;;;;;;;;;;;;ROJAS MOREIRA JANETH ROSALIA
;;;;;;;;;;;;ARBITO BOCCANEDES JANINA ELIZABETH
;;;;;;;;;;;;URGILES SERPA RUBEN DARIO
;;;;;;;;;;;;INDARTE FARFAN BORIS HAMILTON
;;;;;;;;;;;;ORTIZ BORJA HUGO ALFREDO
;;;;;;;;;;;;TINITANA LUDEÑA ESPERANZA MAGALY
;;;;;;;;;;;;PAUCAR ALMEIDA MONICA PAULINA
6947;COMPAÑIA ARTEJOY CIA. LTDA.;0190169154001;ECUADOR;GERENTE GENERAL;2005-01-04; ;2;2005-01-06;30;17;;MAZZA GARCIA YESSENIA KARINA
;;;;;;;;;;;;RIOFRIO MALDONADO FRANKLIN JOSE
;;;;;;;;;;;;VELASQUEZ BERMEO GERARDO JOSE
;;;;;;;;;;;;MARIN CARDENAS ERIKA ANDREA
;;;;;;;;;;;;"ASOCIACION DE PRODUCCION TEXTIL ELANY ""ASOTEXEL"""
;;;;;;;;;;;;MERA GUERRERO MISHELL ABIGAIL
;;;;;;;;;;;;ZUMARRAGA LOPEZ CARLOS RAFAEL
;;;;;;;;;;;;MUÑOZ BRITO MARY LUZ
;;;;;;;;;;;;MORETA SIMBANIA CRISTINA PAULINA
;;;;;;;;;;;;GARCIA ECHEVERRIA CELENE MARIBEL
729389;CORPORACION PARRA MONJE PMCORP CIA.LTDA.; ;ECUADOR;PRESIDENTE;2020-07-01; ;2;2020-07-14;18;1582;;PARRA MONJE VICTOR ALFREDO
313353;MACOM IMPORTADORA&CONSTRUCTORA CIA.LTDA.;0190473503001;ECUADOR;GERENTE GENERAL;2019-03-15; ;5;2019-03-18;6;566;;PARRA MONJE VICTOR ALFREDO
721461;CONSTRUCTORA PARRA&PESANTEZ CIA.LTDA.;0190470288001;ECUADOR;GERENTE GENERAL;2018-12-10; ;3;2019-01-04;21;21;;PARRA MONJE VICTOR ALFREDO
;;;;;;;;;;;;TAPIA VILLACIS JANINA ERALDA
;;;;;;;;;;;;LOA CORPORACION CIA LTDA
;;;;;;;;;;;;TORRES LUDEÑA VERONICA ALEXANDRA
60232;METALYDETECTOR S.A.;1792253071001;ECUADOR;GERENTE GENERAL;2019-05-06; ;5;2019-07-11;18;11546;;CALDERON VITERI JOSE VLADIMIR
;;;;;;;;;;;;ROMERO CHASI JOSE GERMANICO
;;;;;;;;;;;;FLORES PINO JACINTO ELISEO
;;;;;;;;;;;;AGUIRRE YANEZ DIEGO SAUL
;;;;;;;;;;;;ANRANGO CACUANGO ANA LUCIA
;;;;;;;;;;;;DIAZ RAMOS ELIANA DE LOS ANGELES
;;;;;;;;;;;;CAMPOS PICO ANGELICA JEANINE
;;;;;;;;;;;;SEGURIDAD PRIVADA NINABANDA & NINABANDA NINABANDA SEGURIDAD CIA LTDA
;;;;;;;;;;;;CHALUISA QUISHPE DARWIN BLADIMIR
37762;CONSTRUCCIONES Y SERVICIOS BRIALDAZ CIA. LTDA.;1691703947001;ECUADOR;PRESIDENTE;2008-01-09; ;2;2008-01-09;21;4;;ALDAZ JACOME RODMAN ARTURO
96582;FERRI ALDAZ & ALDAS S.A.;1691706865001;ECUADOR;PRESIDENTE;2007-03-22; ;2;2007-03-22;23;26;;ALDAZ JACOME RODMAN ARTURO
;;;;;;;;;;;;MORENO VASQUEZ KATTY PAULINA
;;;;;;;;;;;;FLORES MEZA PRISCILA ALEXANDRA
39096;PROQUIMSUR PRODUCTOS QUIMICOS DEL SUR CIA.LTDA.;0790011783001;ECUADOR;GERENTE GENERAL;2016-04-26; ;5;2016-05-09;11;360;;BATALLAS ITURRALDE MANUEL EDUARDO
;;;;;;;;;;;;GARCIA ZAMBRANO ANDRES ALEJANDRO
;;;;;;;;;;;;VARGAS BALCAZAR MARFA MARILU
;;;;;;;;;;;;ALVARADO MONCAYO MONICA PATRICIA
;;;;;;;;;;;;MEDICAL SOLUTIONS MEDICMUNDO CIA LTDA
;;;;;;;;;;;;ALVAREZ PERALVO LOURDES HERMINIA
;;;;;;;;;;;;ESPIN MONTESDEOCA GLADYS AMALIA
;;;;;;;;;;;;QUIMI GUEVARA ARMANDO JAVIER
;;;;;;;;;;;;MACANCELA VANEGAS PEDRO FERNANDO
;;;;;;;;;;;;TIPAN CHANALUISA JAIME LENIN
;;;;;;;;;;;;CHIMBORAZO AUCATOMA JORGE DAVID
;;;;;;;;;;;;COMERCIALIZADORA DE ABARROTES Y OTROS PANDO&PANDO HIPERMERCADO PANDO CIA. LTDA.
;;;;;;;;;;;;ERAZO GARCIA CARLOS EDUARDO
;;;;;;;;;;;;ARGOTI FIALLOS CARMEN NARCISA
;;;;;;;;;;;;FLORES ANDRANGO DANIEL NICOLAS
;;;;;;;;;;;;OROZCO FLORES CRISTINA VALERIA
;;;;;;;;;;;;CAMACHO RODRIGUEZ MARIO RODRIGO
;;;;;;;;;;;;VANEGAS GONZALEZ CARLOS FELIPE
;;;;;;;;;;;;CHUMBI TOLEDO ORLANDO LENIN
;;;;;;;;;;;;MAYANSHIA ANDI JUAN JOSE HUGO
;;;;;;;;;;;;OLMOS SANGOQUIZA GLORIA LASTENIA
;;;;;;;;;;;;ASOCIACION SAN GABRIEL
;;;;;;;;;;;;VERA DOMINGUEZ MICHELLE YADIRA
;;;;;;;;;;;;ZUÑIGA MEZA ANA MARITZA
;;;;;;;;;;;;ZHANG JILIN
;;;;;;;;;;;;HIDALGO TAPIA JENNY JACQUELINE
;;;;;;;;;;;;MORAN SANTOS FLOR BELEN
;;;;;;;;;;;;IDROVO PALOMINO JOSE ORLANDO
;;;;;;;;;;;;VENTA DE PRODUCTOS NO ALIMENTICIOS NCP. MATERIALES DE LIMPIEZA
;;;;;;;;;;;;CHACHA GARCES CHRISTIAN ISRAEL
;;;;;;;;;;;;CADENA SOLORZANO CARLOS JULIO
;;;;;;;;;;;;CAJAMARCA LOPEZ GUIDO PATRICIO
;;;;;;;;;;;;GARCIA FLORES JOSE RAFAEL
;;;;;;;;;;;;SANMIGUEL PALACIOS MAYRA ROCIO
;;;;;;;;;;;;GUZMAN SANTORO CARLOS ANDRES
;;;;;;;;;;;;CAMPOVERDE CISNEROS FANNY YOLANDA
;;;;;;;;;;;;TORRES JARAMILLO MARIANA DE JESUS
;;;;;;;;;;;;MORALES QUELAL WILIAM MARCELO
36195;TURISMO NAVEDA SANTOS S.A.;1891706215001;ECUADOR;LIQUIDADOR PRINCIPAL;2017-04-05; ; ;2017-04-11; ;30;;SANTOS LEON MARCIA AZUCENA
;;;;;;;;;;;;SIERRA MENDEZ JUAN PABLO
;;;;;;;;;;;;PESANTEZ CALI WILSON RODRIGO
166660;LABSUPPLY CIA. LTDA.;0992792906001;ECUADOR;PRESIDENTE;2017-12-14; ;5;2017-12-19;26;15371;;LARCO RIVERA HERWIN ROGER
;;;;;;;;;;;;TANDAZO REYES EDUARDO ENRIQUE
;;;;;;;;;;;;HURTADO QUEREMBAS RAUL ANIBAL
;;;;;;;;;;;;MACAS CALDERON ALVARO VICENTE
;;;;;;;;;;;;ANDRADE PINEDA GRETA DEBORA
;;;;;;;;;;;;PICO VELEZ ELISA MARILADY
;;;;;;;;;;;;CANALES SILVA MARCO ANTONIO
;;;;;;;;;;;;ORTIZ LOZADO ITALO GUILLERMO
;;;;;;;;;;;;ZAMBRANO BOSQUE RAFAELA INES
;;;;;;;;;;;;SUAREZ REINA LILIAM ONDINA
;;;;;;;;;;;;BERMUDEZ MACHADO JAIME LEONARDO
;;;;;;;;;;;;MONTOYA MACIAS JOSUE REYNALDO
;;;;;;;;;;;;MORENO BAQUERO ALEXANDRA NOEMI
;;;;;;;;;;;;CORPORACION M&M MEGASEO CIA LTDA
;;;;;;;;;;;;ALVEAR JACOME JUAN GABRIEL
;;;;;;;;;;;;TECHBIODEG CIA.LTDA.
;;;;;;;;;;;;POVEDA MOLINA JUAN FERNANDO
;;;;;;;;;;;;ROJAS TAPIA MARGORI PALMIRA
;;;;;;;;;;;;IRUA ISIZAN LIDIA MARLENE
;;;;;;;;;;;;CEDEÑO MIELES KATHERINE YADIRA
;;;;;;;;;;;;MOSQUERA MUÑOZ RUTH ANNABELLE
;;;;;;;;;;;;ORTIZ LARA JAVIER ALFREDO
;;;;;;;;;;;;DIVERSQUIM S.A. DWE
;;;;;;;;;;;;LEON SUAREZ VICTOR DANNY
;;;;;;;;;;;;ANDRADE ESPIN VIRGINIA ABIGAIL
309054;COMPAÑIABIOTECNOLOGICA ALENPA CIA.LTDA.;0993071838001;ECUADOR;GERENTE GENERAL;2019-08-14; ;5;2019-08-30;6;3778;;VASCONEZ PEREZ LINA MERCEDES
;;;;;;;;;;;;CASTRO IMBA JOSE MARIA
;;;;;;;;;;;;FRUPRAN FRUTAS Y PROCESADOS ANDINOS CIA. LTDA.
;;;;;;;;;;;;JIMENEZ TROYA PIEDAD FELICIA
;;;;;;;;;;;;MARIN MARIN FREDDY ADALBERTO
;;;;;;;;;;;;AGUILAR AGUILAR JORGE LUIS
;;;;;;;;;;;;HIDALGO QUIJANO RUBEN ANDRES
45762;MURAL INMOBILIARIA C.A. MURINCA;1790765318001;ECUADOR;PRESIDENTE;2005-11-21; ;2;2005-12-13; ;11710;;WILLIAMSON GUEVARA JULIO ANDRE
;;;;;;;;;;;;GUERRERO CACERES CARLOS ARTURO
;;;;;;;;;;;;NARANJO MALDONADO GLORIA PAOLA
722653;JADMAFLOWERS CIA.LTDA.;1792976103001;ECUADOR;PRESIDENTE;2019-03-18; ;5;2019-03-21;24;50;;PAILLACHO MARMOL DIEGO FERNANDO
;;;;;;;;;;;;REYES LOVATO JOSE JAVIER
;;;;;;;;;;;;AZANZA TINOCO ADALGIZA DEL CISNE
;;;;;;;;;;;;TORAL GUERRERO JAVIER ANTONIO
;;;;;;;;;;;;RODRIGUEZ QUICHIMBO CRISTINA BELEN
;;;;;;;;;;;;FNC MEDICAL PRODUCTS CIA. LTDA.
;;;;;;;;;;;;DIEGO GIOVANNI NARANJOGOMEZJURADO
;;;;;;;;;;;;BENAVIDES HERRERA MARIO ALEXIS
;;;;;;;;;;;;GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON LOGROÑO
;;;;;;;;;;;;IBARRA SEVILLA LUCIA VERONICA
711641;MULTISERVICIOS FENIX PAGOS FENIXPAGOS S.A.;0993019607001;ECUADOR;PRESIDENTE;2017-03-08; ;5;2017-03-16;12;15;;ROMO MORAN JANETH LINDA
;;;;;;;;;;;;VELASCO MURGUEITIO BYRON FERNANDO
;;;;;;;;;;;;AIMACAÑA GUAMUSHIG JUAN JOSE
;;;;;;;;;;;;BRIONES CHASTAIN FRANCOIS SEBASTIEN
;;;;;;;;;;;;RAMIREZ ASANZA HIRALDA EMERITA
;;;;;;;;;;;;ZAVAMEGACORP CIA. LTDA.
;;;;;;;;;;;;FERNANDEZ PAZ LIONEL DAVID
;;;;;;;;;;;;CARRASCO PINOS MARIANA DE JESUS
;;;;;;;;;;;;CONFORME SANGURIMA SANTIAGO FABIAN
;;;;;;;;;;;;PAREDES VASQUEZ NURI TATIANA
;;;;;;;;;;;;QUINTUÑA LOPEZ BYRON PAUL
;;;;;;;;;;;;SOCIEDAD CIVIL COLECTIVA CIMS CONSTRUCTORA INMOBILIARIA & MULTISERVICIOS
;;;;;;;;;;;;JURADO ARTURO FABER MIGUEL
;;;;;;;;;;;;SARMIENTO VELASCO ELVIA ASUCENA
;;;;;;;;;;;;COMPAÑIA DE PUBLICIDAD CRUZ S.A. PUCRUSA
;;;;;;;;;;;;ASOCIACION DE SERVICIOS DE LIMPIEZA MULTIQUIM ASOMULTIQUIM
;;;;;;;;;;;;MORALES LAZO JHOANNA VALENTINA
;;;;;;;;;;;;SARANGO CORDOVA HUGO ENRIQUE
;;;;;;;;;;;;NIVELO TENEZACA VICTOR MANUEL
310839;PRACTICLEAN S.A.;1391874154001;ECUADOR;GERENTE GENERAL;2020-05-27; ;2;2020-07-13;6;385;;ESPINOSA ESPIN JONATHAN DAVID
;;;;;;;;;;;;CARRANZA QUISPE LUIS EMILIO
;;;;;;;;;;;;PANAMA TUQUERRES KLEVER REMIGIO
;;;;;;;;;;;;ASOCIACION DE SERVICIOS DE ALIMENTACION Y LIMPIEZA LAS SEMILLITAS ASOSEMILL
;;;;;;;;;;;;RIVERA MEDINA ALBA CECILIA
;;;;;;;;;;;;NAULA MOROCHO MARIA HERMELINDA
;;;;;;;;;;;;PORTILLA JARAMILLO DANILO ALEXIS
;;;;;;;;;;;;CALDERON DIAZ CARLOS ANDRES
;;;;;;;;;;;;LABORATORIOS DE BELLEZA S.A. LABELLZA
;;;;;;;;;;;;POGYO ASITIMBAY FREDDY ANTONIO
;;;;;;;;;;;;MOROCHO YAURIPOMA CLAUDIO KLEVER
61720;GOYADESIGN CIA. LTDA.;1792265517001;ECUADOR;PRESIDENTE;2017-04-19; ;2;2017-05-12;23;6703;;GRANIZO ESTRELLA MARIA LORENA
120076;BEIRITSA S.A.;0992416424001;ECUADOR;GERENTE GENERAL;2005-08-19; ;5;2005-08-22;27;16047;;GRANIZO ESTRELLA MARIA LORENA
153117;COFARMERS COMERCIALIZADORA FARMACEUTICA S.A.;1791977637001;ECUADOR;GERENTE GENERAL;2005-01-07; ;3;2005-02-03;9;1061;;GRANIZO ESTRELLA MARIA LORENA
;;;;;;;;;;;;CUZCO QUIROZ MARIA GABRIELA
